Frequency (Hz),Absolute Amplitude (a.u.)
16968.75,0.06563120258
16992.1875,0.07654687557
17015.625,0.02318409053
17039.0625,0.05798771413
17062.5,0.01749435065
17085.9375,0.04235994363
17109.375,0.09098097977
17132.8125,0.09013506384
17156.25,0.09243760239
17179.6875,0.07274956968
17203.125,0.05476807458
17226.5625,0.05284140039
17250,0.0554838433
17273.4375,0.007153489705
17296.875,0.04030499856
17320.3125,0.06735934107
17343.75,0.05140000412
17367.1875,0.08124375586
17390.625,0.06206250711
17414.0625,0.05303273172
17437.5,0.06769529218
17460.9375,0.1528825969
17484.375,0.1320582712
17507.8125,0.1087951644
17531.25,0.07085045014
17554.6875,0.06052728847
17578.125,0.03836265399
17601.5625,0.1131956633
17625,0.04648944506
17648.4375,0.07291842127
17671.875,0.06192142831
17695.3125,0.1274279213
17718.75,0.06237721499
17742.1875,0.07843395458
17765.625,0.1006277828
17789.0625,0.06846463171
17812.5,0.0730314781
17835.9375,0.04656005872
17859.375,0.09680857584
17882.8125,0.1153253684
17906.25,0.09730203791
17929.6875,0.09236664039
17953.125,0.1084324272
17976.5625,0.06634238184
18000,0.1143979032
18023.4375,0.08844954214
18046.875,0.08980046346
18070.3125,0.06257880804
18093.75,0.0873899966
18117.1875,0.0936391616
18140.625,0.0734918068
18164.0625,0.05284252751
18187.5,0.03062256303
18210.9375,0.0995210747
18234.375,0.05678590679
18257.8125,0.04944842275
18281.25,0.07820930448
18304.6875,0.07827140958
18328.125,0.01755802543
18351.5625,0.03533187256
18375,0.0677974058
18398.4375,0.00552798303
18421.875,0.02010365781
18445.3125,0.04017990275
18468.75,0.01574472906
18492.1875,0.03028516449
18515.625,0.02026017195
18539.0625,0.04586519184
18562.5,0.06576347318
18585.9375,0.06693969723
18609.375,0.04128589054
18632.8125,0.03182252179
18656.25,0.009792211895
18679.6875,0.01313634281
18703.125,0.02670533433
18726.5625,0.02247120687
18750,0.02331183584
18773.4375,0.05231271266
18796.875,0.06160165256
18820.3125,0.006067671543
18843.75,0.03140497464
18867.1875,0.05024126105
18890.625,0.06660148566
18914.0625,0.0293441866
18937.5,0.02232325766
18960.9375,0.03614344258
18984.375,0.01717544563
19007.8125,0.0255899081
19031.25,0.04296372312
19054.6875,0.04921500235
19078.125,0.03399006451
19101.5625,0.06612044052
19125,0.002708373357
19148.4375,0.0618138632
19171.875,0.01740230294
19195.3125,0.05892541166
19218.75,0.03631682856
19242.1875,0.04567363003
19265.625,0.01548278889
19289.0625,0.02598364262
19312.5,0.02932947968
19335.9375,0.04425364496
19359.375,0.0152078294
19382.8125,0.0508201823
19406.25,0.08172635993
19429.6875,0.05379545392
19453.125,0.05149852477
19476.5625,0.02279203655
19500,0.05992631975
19523.4375,0.02665756901
19546.875,0.04759443239
19570.3125,0.093654994
19593.75,0.08285792182
19617.1875,0.04251723174
19640.625,0.01970904645
19664.0625,0.01900363583
19687.5,0.01583854856
19710.9375,0.02136185002
19734.375,0.04339822449
19757.8125,0.0132208104
19781.25,0.04339932581
19804.6875,0.0395658265
19828.125,0.01883558977
19851.5625,0.006873282414
19875,0.03500084554
19898.4375,0.01756436455
19921.875,0.0277863414
19945.3125,0.008773902864
19968.75,0.03475142982
19992.1875,0.03633811986
20015.625,0.0329930285
20039.0625,0.01430705204
20062.5,0.01977329906
20085.9375,0.03382377208
20109.375,0.02328968384
20132.8125,0.01565037611
20156.25,0.003116464009
20179.6875,0.01718268607
20203.125,0.02126324646
20226.5625,0.01430697748
20250,0.0201641773
20273.4375,0.01271281517
20296.875,0.03652691973
20320.3125,0.03024709468
20343.75,0.01134088531
20367.1875,0.009558448366
20390.625,0.01738207211
20414.0625,0.01771884058
20437.5,0.007784809154
20460.9375,0.02321275264
20484.375,0.01553875935
20507.8125,0.01649213564
20531.25,0.01996056284
20554.6875,0.009179847212
20578.125,0.0288534326
20601.5625,0.04133858912
20625,0.005392889055
20648.4375,0.03433170942
20671.875,0.02790454784
20695.3125,0.02550926453
20718.75,0.05569462382
20742.1875,0.01887462539
20765.625,0.01503112557
20789.0625,0.03436774228
20812.5,0.06499316141
20835.9375,0.0483466743
20859.375,0.01617079905
20882.8125,0.03452123303
20906.25,0.0676891916
20929.6875,0.04921953967
20953.125,0.03401803251
20976.5625,0.04014752288
21000,0.06560238232
21023.4375,0.04460063944
21046.875,0.04102464717
21070.3125,0.04032740583
21093.75,0.04795581008
21117.1875,0.03034248077
21140.625,0.02981310045
21164.0625,0.02469050902
21187.5,0.005022541427
21210.9375,0.03113997657
21234.375,0.04301329864
21257.8125,0.05531070495
21281.25,0.06043759621
21304.6875,0.03048174723
21328.125,0.04884685008
21351.5625,0.0560497746
21375,0.02863217897
21398.4375,0.01326455517
21421.875,0.01407854091
21445.3125,0.008532021336
21468.75,0.009293844635
21492.1875,0.03086588357
21515.625,0.03752929679
21539.0625,0.02236294599
21562.5,0.02713657312
21585.9375,0.04011539072
21609.375,0.02448473565
21632.8125,0.03021342116
21656.25,0.02889040428
21679.6875,0.03623331154
21703.125,0.02021965211
21726.5625,0.01557803552
21750,0.009368160283
